story,lowercase,count
04: Young Lions,lamp,2
04: Young Lions,lamps,1
04: Young Lions,land,1
04: Young Lions,landmine,1
04: Young Lions,large,1
04: Young Lions,larger,1
04: Young Lions,last,10
04: Young Lions,late,2
04: Young Lions,later,8
04: Young Lions,laugh,1
04: Young Lions,laughed,1
04: Young Lions,laughing,2
04: Young Lions,laurel,1
04: Young Lions,law,2
04: Young Lions,lay,1
04: Young Lions,lead,2
04: Young Lions,leaned,3
04: Young Lions,leaning,2
04: Young Lions,learn,1
04: Young Lions,learned,3
04: Young Lions,learning,2
04: Young Lions,least,3
04: Young Lions,leather,2
04: Young Lions,leave,5
04: Young Lions,leaves,2
04: Young Lions,leaving,2
04: Young Lions,left,12
04: Young Lions,leisurely,1
04: Young Lions,lemuel,1
04: Young Lions,less,1
04: Young Lions,let,4
04: Young Lions,letters,1
04: Young Lions,lf,1
04: Young Lions,life,5
04: Young Lions,light,10
04: Young Lions,lights,6
04: Young Lions,like,15
04: Young Lions,likean,1
04: Young Lions,liked,4
04: Young Lions,limb,1
04: Young Lions,line,3
04: Young Lions,lion,1
04: Young Lions,lions,1
04: Young Lions,lionsj,1
04: Young Lions,lip,1
04: Young Lions,lips,1
04: Young Lions,liquor,1
04: Young Lions,listen,1
04: Young Lions,listened,1
04: Young Lions,listenin,1
04: Young Lions,listening,2
04: Young Lions,little,10
04: Young Lions,live,3
04: Young Lions,lived,4
04: Young Lions,lives,3
04: Young Lions,living,6
04: Young Lions,llsiel,1
04: Young Lions,lock,2
04: Young Lions,locked,1
04: Young Lions,long,5
04: Young Lions,longer,1
04: Young Lions,longtime,1
04: Young Lions,look,7
04: Young Lions,looked,15
04: Young Lions,looking,4
04: Young Lions,loosely,1
04: Young Lions,lot,3
04: Young Lions,loud,3
04: Young Lions,loudly,2
04: Young Lions,love,1
04: Young Lions,lovebirds,2
04: Young Lions,loved,5
04: Young Lions,lovej,1
04: Young Lions,low,1
04: Young Lions,luck,2
04: Young Lions,lunch,1
04: Young Lions,lunches,1
04: Young Lions,lying,1
04: Young Lions,m,3
04: Young Lions,made,13
04: Young Lions,maf,1
04: Young Lions,magazines,1
04: Young Lions,majority,1
04: Young Lions,make,6
04: Young Lions,makin,1
04: Young Lions,making,1
04: Young Lions,makins,1
04: Young Lions,malcolm,1
04: Young Lions,male,1
04: Young Lions,man,34
04: Young Lions,managed,1
04: Young Lions,manny,44
04: Young Lions,many,1
04: Young Lions,maryland,1
04: Young Lions,masks,1
04: Young Lions,massachusetts,3
04: Young Lions,massaged,1
04: Young Lions,mate,1
04: Young Lions,matter,1
04: Young Lions,matthews,1
04: Young Lions,may,2
04: Young Lions,maybe,1
04: Young Lions,mayor,1
04: Young Lions,mean,1
04: Young Lions,mellowest,1
04: Young Lions,memorize,1
04: Young Lions,memory,2
04: Young Lions,men,6
04: Young Lions,metal,1
04: Young Lions,midday,1
04: Young Lions,middle,1
04: Young Lions,midway,1
04: Young Lions,might,3
04: Young Lions,mighta,1
04: Young Lions,miles,1
04: Young Lions,milk,4
04: Young Lions,million,4
04: Young Lions,mind,4
04: Young Lions,minds,1
04: Young Lions,minute,1
04: Young Lions,minutes,3
04: Young Lions,miphi,1
04: Young Lions,miss,4
04: Young Lions,missed,1
04: Young Lions,mistake,1
04: Young Lions,mom,1
04: Young Lions,moment,3
04: Young Lions,momentarily,1
04: Young Lions,moments,1
04: Young Lions,monday,1
04: Young Lions,money,7
04: Young Lions,month,3
04: Young Lions,months,10
04: Young Lions,mood,1
04: Young Lions,mopin,1
04: Young Lions,mornin,1
04: Young Lions,morning,12
04: Young Lions,mostly,1
04: Young Lions,mothafucka,1
04: Young Lions,mother,8
04: Young Lions,mothers,1
04: Young Lions,mouth,2
04: Young Lions,move,1
04: Young Lions,moved,1
04: Young Lions,movin,1
04: Young Lions,mpty,1
04: Young Lions,much,9
04: Young Lions,museum,4
04: Young Lions,must,1
04: Young Lions,musta,1
04: Young Lions,na,3
04: Young Lions,naked,5
04: Young Lions,name,2
04: Young Lions,names,5
04: Young Lions,natural,1
04: Young Lions,near,4
04: Young Lions,nearly,1
04: Young Lions,neck,2
04: Young Lions,need,2
04: Young Lions,needed,3
04: Young Lions,neon,1
04: Young Lions,never,10
04: Young Lions,new,3
04: Young Lions,newspaper,3
04: Young Lions,next,5
04: Young Lions,nf,1
04: Young Lions,nice,5
04: Young Lions,nicked,1
04: Young Lions,night,10
04: Young Lions,nights,1
04: Young Lions,nine,1
04: Young Lions,nn,1
04: Young Lions,nntps,1
04: Young Lions,nobody,1
04: Young Lions,nodded,3
04: Young Lions,noise,3
04: Young Lions,noon,1
04: Young Lions,nose,2
04: Young Lions,note,2
04: Young Lions,notes,4
04: Young Lions,nothin,2
04: Young Lions,nothing,4
04: Young Lions,notice,1
04: Young Lions,noticed,1
04: Young Lions,november,1
04: Young Lions,numbers,4
04: Young Lions,nuts,1
04: Young Lions,obscene,1
04: Young Lions,obviously,1
04: Young Lions,occasionally,1
04: Young Lions,occurred,1
04: Young Lions,ocean,1
04: Young Lions,october,2
04: Young Lions,oded,1
04: Young Lions,office,2
04: Young Lions,often,2
04: Young Lions,oh,2
04: Young Lions,ohh,1
04: Young Lions,okay,1
04: Young Lions,old,13
04: Young Lions,older,3
04: Young Lions,oldest,2
04: Young Lions,one,27
04: Young Lions,ones,2
04: Young Lions,onjand,1
04: Young Lions,open,3
04: Young Lions,opened,6
04: Young Lions,operation,1
04: Young Lions,opulent,1
04: Young Lions,orange,1
04: Young Lions,oranges,1
04: Young Lions,ot,1
04: Young Lions,others,1
04: Young Lions,outdoor,1
04: Young Lions,outer,1
04: Young Lions,outfit,1
04: Young Lions,outside,4
04: Young Lions,overweight,1
04: Young Lions,owed,1
04: Young Lions,owner,1
04: Young Lions,p,1
04: Young Lions,pace,1
04: Young Lions,paced,1
04: Young Lions,packet,1
04: Young Lions,page,1
04: Young Lions,pages,1
04: Young Lions,paid,1
04: Young Lions,painting,1
04: Young Lions,paintings,4
04: Young Lions,palm,1
04: Young Lions,pants,1
04: Young Lions,paper,1
04: Young Lions,papers,2
04: Young Lions,parents,1
04: Young Lions,park,10
04: Young Lions,parked,1
04: Young Lions,particularly,2
04: Young Lions,partner,1
04: Young Lions,passersby,1
04: Young Lions,past,2
04: Young Lions,path,2
04: Young Lions,patience,1
04: Young Lions,paycheck,1
04: Young Lions,payin,1
04: Young Lions,peed,1
04: Young Lions,peek,1
04: Young Lions,pennsylvania,2
04: Young Lions,people,14
04: Young Lions,peoples,2
04: Young Lions,pepper,1
04: Young Lions,perfectly,1
04: Young Lions,perhaps,2
04: Young Lions,person,2
04: Young Lions,phone,2
04: Young Lions,photograph,1
04: Young Lions,photographed,1
04: Young Lions,photographer,1
04: Young Lions,photographs,5
04: Young Lions,phrase,1
04: Young Lions,pick,3
04: Young Lions,picked,1
04: Young Lions,picture,10
04: Young Lions,pictures,13
04: Young Lions,piece,2
04: Young Lions,pieces,2
04: Young Lions,pillow,2
04: Young Lions,pillows,1
04: Young Lions,pin,1
04: Young Lions,pink,1
04: Young Lions,pinned,3
04: Young Lions,pistol,4
04: Young Lions,place,14
04: Young Lions,placed,3
04: Young Lions,places,1
04: Young Lions,placing,1
04: Young Lions,plans,1
04: Young Lions,plastic,1
04: Young Lions,play,1
04: Young Lions,played,1
04: Young Lions,player,1
04: Young Lions,playground,1
04: Young Lions,playing,4
04: Young Lions,pleasant,1
04: Young Lions,please,2
04: Young Lions,plenty,1
04: Young Lions,pocket,4
04: Young Lions,pocketed,1
04: Young Lions,pockets,3
04: Young Lions,pointed,1
04: Young Lions,polaroid,2
04: Young Lions,polaroids,1
04: Young Lions,police,1
04: Young Lions,polish,1
04: Young Lions,politicians,1
04: Young Lions,porcelain,1
04: Young Lions,possible,1
04: Young Lions,post,1
04: Young Lions,postcards,1
04: Young Lions,potential,1
04: Young Lions,pounding,2
04: Young Lions,power,1
04: Young Lions,prentiss,1
04: Young Lions,prepared,2
04: Young Lions,present,1
04: Young Lions,pretend,1
04: Young Lions,pretended,1
04: Young Lions,pretending,1
04: Young Lions,price,1
04: Young Lions,pro,1
04: Young Lions,probably,2
04: Young Lions,problem,1
04: Young Lions,problems,1
04: Young Lions,promise,1
04: Young Lions,promised,1
04: Young Lions,proof,1
04: Young Lions,proper,2
04: Young Lions,propped,1
04: Young Lions,pull,2
04: Young Lions,pulled,11
04: Young Lions,pulsating,1
04: Young Lions,purse,5
04: Young Lions,pussy,1
04: Young Lions,put,11
04: Young Lions,putting,6
04: Young Lions,quick,1
04: Young Lions,quickened,1
04: Young Lions,quiet,1
04: Young Lions,quite,2
04: Young Lions,r,1
04: Young Lions,radio,3
04: Young Lions,rain,7
04: Young Lions,raise,1
04: Young Lions,raised,2
04: Young Lions,raising,1
04: Young Lions,ran,3
04: Young Lions,rang,1
04: Young Lions,rank,1
04: Young Lions,rarely,1
04: Young Lions,rats,1
04: Young Lions,rattled,1
04: Young Lions,rayon,1
04: Young Lions,re,1
04: Young Lions,reached,1
04: Young Lions,reaching,1
04: Young Lions,read,7
04: Young Lions,reading,2
04: Young Lions,ready,2
04: Young Lions,real,4
04: Young Lions,realized,2
04: Young Lions,receiver,1
04: Young Lions,record,3
04: Young Lions,recorded,1
04: Young Lions,recover,1
04: Young Lions,recreation,2
04: Young Lions,red,1
04: Young Lions,refrigerator,2
04: Young Lions,refused,1
04: Young Lions,regina,3
04: Young Lions,relatives,2
04: Young Lions,relax,1
04: Young Lions,remember,4
04: Young Lions,remembering,1
04: Young Lions,remind,1
04: Young Lions,reminded,1
04: Young Lions,rented,1
04: Young Lions,replay,1
04: Young Lions,responses,1
04: Young Lions,rest,2
04: Young Lions,restaurant,4
04: Young Lions,rested,1
04: Young Lions,resumed,1
04: Young Lions,retarded,22
04: Young Lions,return,1
04: Young Lions,returned,1
04: Young Lions,returning,1
04: Young Lions,rhilh,1
04: Young Lions,riggs,1
04: Young Lions,right,4
04: Young Lions,ring,1
04: Young Lions,ringing,1
04: Young Lions,roaming,1
04: Young Lions,robbed,4
04: Young Lions,robbers,1
04: Young Lions,robe,1
04: Young Lions,rockin,1
04: Young Lions,rocoonwfamily,1
04: Young Lions,rod,1
04: Young Lions,rolled,1
04: Young Lions,room,11
04: Young Lions,roomful,1
04: Young Lions,rooms,2
04: Young Lions,rows,1
04: Young Lions,rubbed,2
04: Young Lions,rubber,1
04: Young Lions,rumblings,1
04: Young Lions,run,1
04: Young Lions,running,2
04: Young Lions,safe,1
04: Young Lions,safeway,1
04: Young Lions,said,71
04: Young Lions,sakes,1
04: Young Lions,salt,1
04: Young Lions,sandra,7
04: Young Lions,sat,7
04: Young Lions,satisfied,2
04: Young Lions,saturday,1
04: Young Lions,saturdays,1
04: Young Lions,sauntered,1
04: Young Lions,saw,12
04: Young Lions,say,4
04: Young Lions,saying,5
04: Young Lions,says,1
04: Young Lions,scare,1
04: Young Lions,schedule,1
04: Young Lions,school,4
04: Young Lions,scoping,1
04: Young Lions,scuffed,1
04: Young Lions,second,2
04: Young Lions,seconds,1
04: Young Lions,secretly,1
04: Young Lions,security,4
04: Young Lions,see,25
04: Young Lions,seeing,5
04: Young Lions,seem,1
04: Young Lions,seemed,4
04: Young Lions,seen,4
04: Young Lions,send,1
04: Young Lions,sending,1
04: Young Lions,sent,1
04: Young Lions,series,1
04: Young Lions,set,2
04: Young Lions,seven,3
04: Young Lions,seventeen,1
04: Young Lions,several,5
04: Young Lions,shade,1
04: Young Lions,shading,1
04: Young Lions,shakers,1
04: Young Lions,shaking,2
04: Young Lions,share,1
04: Young Lions,shared,1
04: Young Lions,sheet,1
04: Young Lions,shelter,1
04: Young Lions,sherman,60
04: Young Lions,shield,1
04: Young Lions,shifted,1
04: Young Lions,shiny,1
04: Young Lions,shirt,5
04: Young Lions,shirts,3
04: Young Lions,shit,6
04: Young Lions,shivered,1
04: Young Lions,shoelaces,1
04: Young Lions,shoes,2
04: Young Lions,shook,1
04: Young Lions,shopping,3
04: Young Lions,shot,3
04: Young Lions,shower,2
04: Young Lions,showing,1
04: Young Lions,shrimp,1
04: Young Lions,shut,1
04: Young Lions,side,6
04: Young Lions,sides,1
04: Young Lions,sidewalk,3
04: Young Lions,sign,2
04: Young Lions,signed,1
04: Young Lions,silence,1
04: Young Lions,silent,2
04: Young Lions,silk,1
04: Young Lions,silver,1
04: Young Lions,simply,2
04: Young Lions,since,4
04: Young Lions,sister,3
04: Young Lions,sisters,1
04: Young Lions,sit,2
04: Young Lions,sitting,4
04: Young Lions,six,1
04: Young Lions,sixteenth,1
04: Young Lions,skirt,2
04: Young Lions,skittish,1
04: Young Lions,slapped,6
04: Young Lions,slaving,1
04: Young Lions,sleeping,1
04: Young Lions,sleeve,1
04: Young Lions,slightly,1
04: Young Lions,slip,2
04: Young Lions,slips,1
04: Young Lions,slowly,1
04: Young Lions,small,5
04: Young Lions,smart,2
04: Young Lions,smell,1
04: Young Lions,smelled,1
04: Young Lions,smithsonian,1
04: Young Lions,smoke,1
04: Young Lions,snapped,1
04: Young Lions,sneak,1
04: Young Lions,soap,1
04: Young Lions,social,1
04: Young Lions,sofa,2
04: Young Lions,softly,1
04: Young Lions,somebody,2
04: Young Lions,someone,4
04: Young Lions,somethin,1
04: Young Lions,something,8
04: Young Lions,sometime,1
04: Young Lions,sometimes,2
04: Young Lions,somewhere,1
04: Young Lions,son,2
04: Young Lions,soon,3
04: Young Lions,soothin,1
04: Young Lions,sorting,1
04: Young Lions,soul,2
04: Young Lions,sound,7
04: Young Lions,sounded,1
04: Young Lions,southeast,1
04: Young Lions,speakers,1
04: Young Lions,special,2
04: Young Lions,speed,1
04: Young Lions,spelled,1
04: Young Lions,spend,1
04: Young Lions,splintered,1
04: Young Lions,split,1
04: Young Lions,spoke,2
04: Young Lions,sprawled,1
04: Young Lions,spring,2
04: Young Lions,squinting,1
04: Young Lions,stack,1
04: Young Lions,stairs,3
04: Young Lions,stand,4
04: Young Lions,standing,7
04: Young Lions,start,2
04: Young Lions,station,1
04: Young Lions,statue,3
04: Young Lions,stay,2
04: Young Lions,stayed,1
04: Young Lions,staying,1
04: Young Lions,steal,1
04: Young Lions,stealing,2
04: Young Lions,step,1
04: Young Lions,stepped,4
04: Young Lions,stepping,2
04: Young Lions,still,10
04: Young Lions,stolen,3
04: Young Lions,stomach,2
04: Young Lions,stood,11
04: Young Lions,stoop,1
04: Young Lions,stop,7
04: Young Lions,stopped,1
04: Young Lions,store,2
04: Young Lions,straight,1
04: Young Lions,street,25
04: Young Lions,streets,2
04: Young Lions,stuck,1
04: Young Lions,studied,1
04: Young Lions,study,1
04: Young Lions,stuff,3
04: Young Lions,stuffed,1
04: Young Lions,subject,1
04: Young Lions,suddenly,2
04: Young Lions,sun,2
04: Young Lions,sundays,1
04: Young Lions,sunlight,1
04: Young Lions,support,1
04: Young Lions,suppressed,1
04: Young Lions,sure,2
04: Young Lions,surprise,2
04: Young Lions,surprised,5
04: Young Lions,sweeping,1
04: Young Lions,swimming,1
04: Young Lions,swirling,2
04: Young Lions,switch,1
04: Young Lions,ta,3
04: Young Lions,table,8
04: Young Lions,tables,1
04: Young Lions,take,8
04: Young Lions,taken,8
04: Young Lions,taking,3
04: Young Lions,talk,4
04: Young Lions,talked,3
04: Young Lions,talkers,1
04: Young Lions,talking,2
04: Young Lions,tall,1
04: Young Lions,tan,1
04: Young Lions,tape,2
04: Young Lions,taped,4
04: Young Lions,tapes,1
04: Young Lions,tapped,1
04: Young Lions,tarded,1
04: Young Lions,teeth,1
04: Young Lions,telephone,6
04: Young Lions,television,2
04: Young Lions,tell,4
04: Young Lions,teller,2
04: Young Lions,temple,1
04: Young Lions,ten,1
04: Young Lions,tend,1
04: Young Lions,tennis,1
04: Young Lions,tensing,1
04: Young Lions,th,1
04: Young Lions,thatjangelo,1
04: Young Lions,theift,1
04: Young Lions,themselyes,1
04: Young Lions,thi,1
04: Young Lions,thief,1
04: Young Lions,thieves,1
04: Young Lions,thin,2
04: Young Lions,thing,10
04: Young Lions,things,8
04: Young Lions,think,3
04: Young Lions,thirty,4
04: Young Lions,though,3
04: Young Lions,thought,11
04: Young Lions,thousand,1
04: Young Lions,three,11
04: Young Lions,threw,1
04: Young Lions,throwing,2
04: Young Lions,thursday,2
04: Young Lions,ticket,1
04: Young Lions,tide,1
04: Young Lions,time,25
04: Young Lions,times,6
04: Young Lions,tiny,5
04: Young Lions,tired,1
04: Young Lions,tocvkstprentis,1
04: Young Lions,today,1
04: Young Lions,toe,1
04: Young Lions,together,2
04: Young Lions,told,21
04: Young Lions,tolerate,1
04: Young Lions,tonight,2
04: Young Lions,took,24
04: Young Lions,toothbrush,1
04: Young Lions,toss,1
04: Young Lions,tossed,1
04: Young Lions,tottered,1
04: Young Lions,touch,1
04: Young Lions,touched,3
04: Young Lions,tourists,3
04: Young Lions,toward,2
04: Young Lions,town,2
04: Young Lions,transistor,1
04: Young Lions,trash,2
04: Young Lions,traveled,1
04: Young Lions,traveling,1
04: Young Lions,tree,1
04: Young Lions,trees,4
04: Young Lions,trembled,1
04: Young Lions,tried,1
04: Young Lions,trigger,2
04: Young Lions,true,1
04: Young Lions,trunks,1
04: Young Lions,try,2
04: Young Lions,tryin,1
04: Young Lions,trying,4
04: Young Lions,tug,1
04: Young Lions,tugged,1
04: Young Lions,tuned,1
04: Young Lions,turned,3
04: Young Lions,turning,3
04: Young Lions,two,30
04: Young Lions,umbrella,1
04: Young Lions,undisturbed,1
04: Young Lions,undoubtedly,1
04: Young Lions,uniform,2
04: Young Lions,uniforms,1
04: Young Lions,unnerved,1
04: Young Lions,unnerving,1
04: Young Lions,unread,1
04: Young Lions,unseen,1
04: Young Lions,unwound,1
04: Young Lions,upon,2
04: Young Lions,upstairs,2
04: Young Lions,uptown,1
04: Young Lions,urge,1
04: Young Lions,us,1
04: Young Lions,used,4
04: Young Lions,using,1
04: Young Lions,usually,1
04: Young Lions,v,1
04: Young Lions,vacation,1
04: Young Lions,various,1
04: Young Lions,vein,1
04: Young Lions,ventured,1
04: Young Lions,vestibule,1
04: Young Lions,visited,1
04: Young Lions,vn,1
04: Young Lions,vyay,1
04: Young Lions,w,1
04: Young Lions,waiditd,1
04: Young Lions,wait,3
04: Young Lions,waited,4
04: Young Lions,waiting,4
04: Young Lions,walk,1
04: Young Lions,walked,9
04: Young Lions,walking,1
04: Young Lions,wall,1
04: Young Lions,wallet,1
04: Young Lions,walls,2
04: Young Lions,wan,1
04: Young Lions,want,5
04: Young Lions,wanted,10
04: Young Lions,warm,1
04: Young Lions,washington,2
04: Young Lions,wastebasket,1
04: Young Lions,wasya,1
04: Young Lions,watch,7
04: Young Lions,watched,6
04: Young Lions,watching,2
04: Young Lions,wave,1
04: Young Lions,waved,1
04: Young Lions,way,15
04: Young Lions,weakest,1
04: Young Lions,wear,1
04: Young Lions,wearin,1
04: Young Lions,wearing,4
04: Young Lions,week,8
04: Young Lions,weeks,3
04: Young Lions,well,5
04: Young Lions,went,17
04: Young Lions,whatever,1
04: Young Lions,wheeler,1
04: Young Lions,whenever,1
04: Young Lions,whether,3
04: Young Lions,whichever,1
04: Young Lions,whispered,1
04: Young Lions,whisperin,1
04: Young Lions,white,6
04: Young Lions,whole,4
04: Young Lions,whore,1
04: Young Lions,whose,3
04: Young Lions,wife,1
04: Young Lions,wifh,1
04: Young Lions,wild,1
04: Young Lions,wind,2
04: Young Lions,window,3
04: Young Lions,wine,1
04: Young Lions,winter,2
04: Young Lions,wipe,1
04: Young Lions,wire,1
04: Young Lions,wish,1
04: Young Lions,within,1
04: Young Lions,without,11
04: Young Lions,wnnld,1
04: Young Lions,woke,1
04: Young Lions,woman,44
04: Young Lions,womarfl,1
04: Young Lions,women,7
04: Young Lions,wonder,1
04: Young Lions,wondering,1
